pc1,pc2,digit,speaker,var1_pct,var2_pct
-10.401607,-1.655223,1,yweweler,41.47,12.23
-11.685128,-4.022895,1,yweweler,41.47,12.23
-4.293413,2.821191,1,yweweler,41.47,12.23
-11.536380,-2.541337,1,yweweler,41.47,12.23
-12.219238,-1.765317,1,yweweler,41.47,12.23
-7.333380,2.045047,1,yweweler,41.47,12.23
-9.577345,-0.361094,1,yweweler,41.47,12.23
-8.742293,1.186870,1,yweweler,41.47,12.23
-3.849870,3.887029,1,yweweler,41.47,12.23
-12.426515,-3.417656,1,yweweler,41.47,12.23
1.651893,5.633436,1,yweweler,41.47,12.23
-8.376822,2.095167,1,yweweler,41.47,12.23
-12.494122,-2.352656,1,yweweler,41.47,12.23
-7.132761,3.731833,1,yweweler,41.47,12.23
3.604488,4.470491,1,yweweler,41.47,12.23
-4.322171,5.238014,1,yweweler,41.47,12.23
-8.247543,2.019827,1,yweweler,41.47,12.23
-9.966316,-1.988602,1,yweweler,41.47,12.23
-5.455453,3.865347,1,yweweler,41.47,12.23
-2.688336,4.263562,1,yweweler,41.47,12.23
-6.235845,2.466763,1,yweweler,41.47,12.23
-6.524969,0.635565,1,yweweler,41.47,12.23
-9.556523,-1.287155,1,yweweler,41.47,12.23
-5.296784,2.874553,1,yweweler,41.47,12.23
-2.542918,2.159884,1,yweweler,41.47,12.23
-7.501563,1.206493,1,yweweler,41.47,12.23
1.254326,2.996266,1,yweweler,41.47,12.23
-1.386033,4.981490,1,yweweler,41.47,12.23
-8.658348,2.030584,1,yweweler,41.47,12.23
-12.252795,-3.097675,1,yweweler,41.47,12.23
-12.097448,-3.720547,1,yweweler,41.47,12.23
-11.766954,-1.666421,1,yweweler,41.47,12.23
-11.937666,-2.634330,1,yweweler,41.47,12.23
-8.393920,-1.436972,2,george,41.47,12.23
10.008512,-8.931495,2,george,41.47,12.23
-8.270716,-0.512022,2,george,41.47,12.23
-6.519922,0.101423,2,george,41.47,12.23
-5.539877,-0.342110,2,george,41.47,12.23
-7.247132,-0.044580,2,george,41.47,12.23
-6.084148,0.557899,2,george,41.47,12.23
-4.699222,0.903433,2,george,41.47,12.23
-3.390228,0.369798,2,george,41.47,12.23
-4.577385,0.493153,2,george,41.47,12.23
-4.538649,0.496645,2,george,41.47,12.23
-4.142354,0.544806,2,george,41.47,12.23
-4.856268,-0.141069,2,george,41.47,12.23
-10.514575,-4.991094,2,george,41.47,12.23
-11.342290,-3.829741,2,george,41.47,12.23
-8.840822,-1.864225,2,george,41.47,12.23
-5.996199,-0.081233,2,george,41.47,12.23
-7.216302,-1.193449,2,george,41.47,12.23
-9.383856,-3.483438,2,george,41.47,12.23
-9.886489,-3.385234,2,george,41.47,12.23
-5.122206,1.061314,2,george,41.47,12.23
-6.961349,0.514364,2,george,41.47,12.23
-4.583189,1.942310,2,george,41.47,12.23
-4.851714,0.107172,2,george,41.47,12.23
-6.968194,-1.354410,2,george,41.47,12.23
-9.411596,-2.403000,2,george,41.47,12.23
-10.126849,-4.132721,2,george,41.47,12.23
-12.448585,-4.851145,2,george,41.47,12.23
-4.061571,-0.543218,2,george,41.47,12.23
-7.685573,-2.144967,2,george,41.47,12.23
-2.942633,1.836254,2,george,41.47,12.23
-7.227339,-1.184433,2,george,41.47,12.23
-9.930827,-2.657182,2,george,41.47,12.23
-11.730869,-6.806173,2,george,41.47,12.23
-5.571724,-0.115139,2,george,41.47,12.23
-8.053834,-2.567117,2,george,41.47,12.23
-10.014706,-3.764895,2,george,41.47,12.23
-7.439835,-2.479800,2,george,41.47,12.23
-8.658377,-3.236565,2,george,41.47,12.23
-9.120691,-3.553963,2,george,41.47,12.23
-9.519852,-3.432644,2,george,41.47,12.23
-7.786543,-1.717553,2,george,41.47,12.23
-7.895700,-1.908706,2,george,41.47,12.23
-7.894096,-2.065673,2,george,41.47,12.23
-6.504913,-0.674167,2,george,41.47,12.23
-4.032073,0.631545,2,george,41.47,12.23
-7.742436,-1.674412,2,george,41.47,12.23
-6.869107,-1.291382,2,george,41.47,12.23
-1.434165,1.184849,2,george,41.47,12.23
-6.515954,0.337351,2,george,41.47,12.23
10.056561,2.988537,2,jackson,41.47,12.23
12.518360,0.261224,2,jackson,41.47,12.23
6.141155,-1.503758,2,jackson,41.47,12.23
6.039121,-3.004568,2,jackson,41.47,12.23
4.913701,-2.235882,2,jackson,41.47,12.23
9.338113,0.564974,2,jackson,41.47,12.23
9.079452,-0.554782,2,jackson,41.47,12.23
11.274061,0.270898,2,jackson,41.47,12.23
7.316500,2.190241,2,jackson,41.47,12.23
11.871846,0.981511,2,jackson,41.47,12.23
11.805769,-0.519361,2,jackson,41.47,12.23
9.480386,1.364514,2,jackson,41.47,12.23
2.050619,-0.512619,2,jackson,41.47,12.23
8.309206,1.403823,2,jackson,41.47,12.23
5.406935,-3.155649,2,jackson,41.47,12.23
5.472163,-0.082422,2,jackson,41.47,12.23
4.644116,-2.071111,2,jackson,41.47,12.23
5.530302,-3.190281,2,jackson,41.47,12.23
6.074862,-3.953409,2,jackson,41.47,12.23
5.067036,-2.310166,2,jackson,41.47,12.23
5.490547,-2.888717,2,jackson,41.47,12.23
4.051515,-2.898975,2,jackson,41.47,12.23
7.452688,-5.749814,2,jackson,41.47,12.23
4.018029,-1.076159,2,jackson,41.47,12.23
3.691161,-2.287786,2,jackson,41.47,12.23
2.821303,-1.647859,2,jackson,41.47,12.23
5.078369,-3.061154,2,jackson,41.47,12.23
10.845866,1.665241,2,jackson,41.47,12.23
4.203863,-2.792617,2,jackson,41.47,12.23
3.948199,-1.575148,2,jackson,41.47,12.23
9.141151,0.880341,2,jackson,41.47,12.23
-0.105666,-0.474515,2,jackson,41.47,12.23
4.618316,-0.036339,2,jackson,41.47,12.23
4.643689,1.158187,2,jackson,41.47,12.23
3.649685,-1.164742,2,jackson,41.47,12.23
8.354516,-3.828083,2,jackson,41.47,12.23
10.489201,-5.486359,2,jackson,41.47,12.23
9.324849,-6.452018,2,jackson,41.47,12.23
6.297820,-3.358023,2,jackson,41.47,12.23
10.676966,-6.931051,2,jackson,41.47,12.23
11.962963,-7.335294,2,jackson,41.47,12.23
6.404117,-2.573921,2,jackson,41.47,12.23
5.689152,-0.948580,2,jackson,41.47,12.23
3.984405,-1.453853,2,jackson,41.47,12.23
6.107146,-2.691891,2,jackson,41.47,12.23
4.973367,1.923402,2,jackson,41.47,12.23
3.767490,0.113314,2,jackson,41.47,12.23
2.795404,-2.499975,2,jackson,41.47,12.23
7.415933,1.270749,2,jackson,41.47,12.23
7.162242,-2.875679,2,jackson,41.47,12.23
-4.006723,-2.520664,2,lucas,41.47,12.23
0.542293,-1.762444,2,lucas,41.47,12.23
1.727351,-1.324541,2,lucas,41.47,12.23
-1.017019,-0.405080,2,lucas,41.47,12.23
1.821961,-2.195462,2,lucas,41.47,12.23
-7.449178,-1.683398,2,lucas,41.47,12.23
5.118885,-1.286880,2,lucas,41.47,12.23
7.107424,-2.818593,2,lucas,41.47,12.23
7.299770,-4.144406,2,lucas,41.47,12.23
8.618753,-3.417908,2,lucas,41.47,12.23
-1.020045,1.116936,2,lucas,41.47,12.23
-8.218603,-0.950450,2,lucas,41.47,12.23
1.222607,-2.404382,2,lucas,41.47,12.23
-7.882665,-0.890890,2,lucas,41.47,12.23
8.086854,-2.123092,2,lucas,41.47,12.23
-0.727394,0.494989,2,lucas,41.47,12.23
-4.151127,1.444149,2,lucas,41.47,12.23
-3.225540,0.741987,2,lucas,41.47,12.23
6.613318,-2.254905,2,lucas,41.47,12.23
-3.143807,-1.136881,2,lucas,41.47,12.23
5.344391,1.715160,2,lucas,41.47,12.23
-0.267070,-0.130498,2,lucas,41.47,12.23
8.142913,-0.855591,2,lucas,41.47,12.23
2.237078,-0.179449,2,lucas,41.47,12.23
0.376585,-0.506799,2,lucas,41.47,12.23
12.212826,-8.290688,2,lucas,41.47,12.23
-5.078653,0.337876,2,lucas,41.47,12.23
-6.794893,0.269601,2,lucas,41.47,12.23
9.132092,-0.245120,2,lucas,41.47,12.23
-3.231925,-0.621169,2,lucas,41.47,12.23
9.375183,-2.605068,2,lucas,41.47,12.23
-4.866704,1.168641,2,lucas,41.47,12.23
11.768012,-6.103561,2,lucas,41.47,12.23
-7.126795,-0.082258,2,lucas,41.47,12.23
-0.090016,0.338500,2,lucas,41.47,12.23
2.335270,0.831175,2,lucas,41.47,12.23
8.389215,-0.318582,2,lucas,41.47,12.23
2.580728,-0.258149,2,lucas,41.47,12.23
-2.485820,0.742966,2,lucas,41.47,12.23
6.597653,-0.110862,2,lucas,41.47,12.23
4.659393,2.349697,2,lucas,41.47,12.23
-1.257413,-2.684813,2,lucas,41.47,12.23
-2.626193,1.985075,2,lucas,41.47,12.23
13.088895,-3.823609,2,lucas,41.47,12.23
12.793931,-6.990551,2,lucas,41.47,12.23
-1.752253,-1.761086,2,lucas,41.47,12.23
5.722425,-1.958996,2,lucas,41.47,12.23
5.174823,-0.402736,2,lucas,41.47,12.23
-0.059732,0.907030,2,lucas,41.47,12.23
-3.414547,-2.475526,2,lucas,41.47,12.23
-5.025705,-1.932388,2,nicolas,41.47,12.23
-8.644018,-3.700575,2,nicolas,41.47,12.23
-7.918165,-4.838447,2,nicolas,41.47,12.23
-5.534145,-0.570862,2,nicolas,41.47,12.23
-10.266610,-4.799448,2,nicolas,41.47,12.23
-8.029757,-3.515818,2,nicolas,41.47,12.23
-5.298834,-0.112400,2,nicolas,41.47,12.23
-6.078458,-2.288227,2,nicolas,41.47,12.23
-6.139898,-1.396380,2,nicolas,41.47,12.23
-8.101005,-2.911513,2,nicolas,41.47,12.23
-0.980109,-0.547204,2,nicolas,41.47,12.23
-11.173792,-4.503466,2,nicolas,41.47,12.23
-3.058839,-0.618239,2,nicolas,41.47,12.23
-9.190815,-4.424954,2,nicolas,41.47,12.23
-13.087471,-8.712759,2,nicolas,41.47,12.23
-4.245927,0.694069,2,nicolas,41.47,12.23
-13.238364,-8.110129,2,nicolas,41.47,12.23
-12.647337,-5.546801,2,nicolas,41.47,12.23
-3.270352,0.591780,2,nicolas,41.47,12.23
-9.382148,-2.199141,2,nicolas,41.47,12.23
-11.737491,-7.063001,2,nicolas,41.47,12.23
-3.282279,0.684441,2,nicolas,41.47,12.23
-8.706768,-2.068814,2,nicolas,41.47,12.23
-11.628616,-6.279419,2,nicolas,41.47,12.23
-9.877693,-4.348634,2,nicolas,41.47,12.23
-13.172798,-7.726680,2,nicolas,41.47,12.23
-12.961593,-7.407804,2,nicolas,41.47,12.23
-12.329813,-6.877771,2,nicolas,41.47,12.23
-7.059306,-0.763804,2,nicolas,41.47,12.23
-5.396359,-0.559432,2,nicolas,41.47,12.23
-6.693870,-1.656243,2,nicolas,41.47,12.23
-13.036819,-7.211785,2,nicolas,41.47,12.23
-4.490966,0.533565,2,nicolas,41.47,12.23
-12.160141,-7.318745,2,nicolas,41.47,12.23
-5.284104,0.637569,2,nicolas,41.47,12.23
-5.859140,-0.899084,2,nicolas,41.47,12.23
-3.107907,1.051411,2,nicolas,41.47,12.23
-8.464436,-2.031381,2,nicolas,41.47,12.23
-6.714496,-0.767019,2,nicolas,41.47,12.23
-7.734212,-2.610784,2,nicolas,41.47,12.23
-9.518773,-3.533100,2,nicolas,41.47,12.23
-9.707509,-3.035636,2,nicolas,41.47,12.23
1.143941,0.531094,2,nicolas,41.47,12.23
1.655029,1.386857,2,nicolas,41.47,12.23
-3.792285,0.659059,2,nicolas,41.47,12.23
-13.692960,-7.129202,2,nicolas,41.47,12.23
-11.952954,-6.694326,2,nicolas,41.47,12.23
-9.079074,-4.831805,2,nicolas,41.47,12.23
-11.786507,-6.092273,2,nicolas,41.47,12.23
-5.277347,-1.373954,2,nicolas,41.47,12.23
-11.970225,-6.144533,2,theo,41.47,12.23
-12.535696,-5.863163,2,theo,41.47,12.23
-13.325810,-7.350421,2,theo,41.47,12.23
-12.160247,-4.832496,2,theo,41.47,12.23
-9.872086,-2.705979,2,theo,41.47,12.23
-11.172506,-5.273286,2,theo,41.47,12.23
-10.646001,-4.200185,2,theo,41.47,12.23
-10.814585,-4.815653,2,theo,41.47,12.23
4.070240,-0.371872,2,theo,41.47,12.23
-6.467128,1.362578,2,theo,41.47,12.23
-13.196349,-8.254148,2,theo,41.47,12.23
8.859181,2.779975,2,theo,41.47,12.23
1.953103,-2.815769,2,theo,41.47,12.23
-6.713503,-2.488290,2,theo,41.47,12.23
-5.413826,-2.571303,2,theo,41.47,12.23
-7.177702,-1.835827,2,theo,41.47,12.23
-1.388367,-2.426307,2,theo,41.47,12.23
10.268891,-5.793365,2,theo,41.47,12.23
10.408416,-5.312355,2,theo,41.47,12.23
10.359217,-4.688792,2,theo,41.47,12.23
2.728331,2.481440,2,theo,41.47,12.23
-1.847089,3.015191,2,theo,41.47,12.23
0.183655,2.449539,2,theo,41.47,12.23
-13.569296,-7.223383,2,theo,41.47,12.23
-11.650102,-4.167945,2,theo,41.47,12.23
-6.740078,-0.851093,2,theo,41.47,12.23
-10.800007,-4.244864,2,theo,41.47,12.23
-10.145281,-2.746487,2,theo,41.47,12.23
-13.536861,-10.794718,2,theo,41.47,12.23
-11.113326,-3.568138,2,theo,41.47,12.23
-11.075832,-2.804215,2,theo,41.47,12.23
-11.220176,-4.292105,2,theo,41.47,12.23
-5.008021,1.268925,2,theo,41.47,12.23
-10.672882,-3.257267,2,theo,41.47,12.23
-10.715534,-3.380717,2,theo,41.47,12.23
-12.016467,-6.260264,2,theo,41.47,12.23
-10.060763,-3.062832,2,theo,41.47,12.23
-10.891852,-5.096849,2,theo,41.47,12.23
-12.428437,-6.307784,2,theo,41.47,12.23
-12.763308,-6.363452,2,theo,41.47,12.23
-11.116662,-2.434744,2,theo,41.47,12.23
-11.211408,-5.079646,2,theo,41.47,12.23
-13.221856,-6.297759,2,theo,41.47,12.23
-12.337320,-5.761272,2,theo,41.47,12.23
-11.379135,-5.310530,2,theo,41.47,12.23
-10.737980,-2.776706,2,theo,41.47,12.23
-12.045941,-6.482719,2,theo,41.47,12.23
-11.469338,-4.629618,2,theo,41.47,12.23
-11.215104,-2.861497,2,theo,41.47,12.23
-11.798373,-6.261636,2,theo,41.47,12.23
-10.899328,-4.243436,2,yweweler,41.47,12.23
-8.752150,-2.352560,2,yweweler,41.47,12.23
-11.371436,-5.185444,2,yweweler,41.47,12.23
-9.904580,-5.139237,2,yweweler,41.47,12.23
-11.132659,-5.686461,2,yweweler,41.47,12.23
-11.620509,-3.800994,2,yweweler,41.47,12.23
-9.396594,-3.004566,2,yweweler,41.47,12.23
-10.068115,-4.337478,2,yweweler,41.47,12.23
-7.736021,-2.793037,2,yweweler,41.47,12.23
-9.003317,-2.532972,2,yweweler,41.47,12.23
-9.009322,-4.204665,2,yweweler,41.47,12.23
-11.410200,-5.258441,2,yweweler,41.47,12.23
-12.171275,-6.151273,2,yweweler,41.47,12.23
-9.734076,-2.972909,2,yweweler,41.47,12.23
-8.005985,-3.627042,2,yweweler,41.47,12.23
-9.443522,-2.124403,2,yweweler,41.47,12.23
-10.327688,-3.491943,2,yweweler,41.47,12.23
-10.027194,-3.904380,2,yweweler,41.47,12.23
-11.712840,-7.765316,2,yweweler,41.47,12.23
-8.376062,-0.970242,2,yweweler,41.47,12.23
-8.068718,-1.178950,2,yweweler,41.47,12.23
-6.955775,-1.239523,2,yweweler,41.47,12.23
-6.431072,-1.016429,2,yweweler,41.47,12.23
-10.843018,-4.743671,2,yweweler,41.47,12.23
-9.479387,-6.243705,2,yweweler,41.47,12.23
-10.176526,-5.594881,2,yweweler,41.47,12.23
-8.932402,-2.821813,2,yweweler,41.47,12.23
-9.414032,-4.291511,2,yweweler,41.47,12.23
-7.881548,-1.671754,2,yweweler,41.47,12.23
-9.313859,-5.811231,2,yweweler,41.47,12.23
-1.042794,0.929501,2,yweweler,41.47,12.23
-3.766099,1.764135,2,yweweler,41.47,12.23
-3.369239,0.809797,2,yweweler,41.47,12.23
-6.619052,-1.078991,2,yweweler,41.47,12.23
-11.345173,-3.544227,2,yweweler,41.47,12.23
-7.215377,-1.290157,2,yweweler,41.47,12.23
-9.196177,-2.371464,2,yweweler,41.47,12.23
-11.743647,-6.801402,2,yweweler,41.47,12.23
-10.544773,-4.395042,2,yweweler,41.47,12.23
-10.532478,-3.058825,2,yweweler,41.47,12.23
-12.183663,-5.896703,2,yweweler,41.47,12.23
-7.609552,-3.079108,2,yweweler,41.47,12.23
-11.417938,-6.786466,2,yweweler,41.47,12.23
-8.595129,-3.739157,2,yweweler,41.47,12.23
-9.083802,-4.735296,2,yweweler,41.47,12.23
-8.797444,-1.110650,2,yweweler,41.47,12.23
-9.993095,-1.104808,2,yweweler,41.47,12.23
-8.776452,-0.033122,2,yweweler,41.47,12.23
-11.598109,-4.723182,2,yweweler,41.47,12.23
-11.321800,-4.786746,2,yweweler,41.47,12.23
5.266106,0.868201,3,george,41.47,12.23
4.620323,-0.976212,3,george,41.47,12.23
3.881304,2.774425,3,george,41.47,12.23
-4.232435,0.198137,3,george,41.47,12.23
-3.224373,2.032323,3,george,41.47,12.23
-0.709395,2.854578,3,george,41.47,12.23
-6.002773,2.449075,3,george,41.47,12.23
-3.599581,3.120575,3,george,41.47,12.23
6.068073,1.432806,3,george,41.47,12.23
-2.146199,2.816020,3,george,41.47,12.23
-5.145948,1.678545,3,george,41.47,12.23
-9.092616,-0.734720,3,george,41.47,12.23
2.987133,0.295756,3,george,41.47,12.23
-14.167889,-7.083449,3,george,41.47,12.23
-7.369217,-0.103446,3,george,41.47,12.23
-3.963451,3.364372,3,george,41.47,12.23
-8.193053,-0.077783,3,george,41.47,12.23
-5.982699,4.124864,3,george,41.47,12.23
-10.064834,-0.406484,3,george,41.47,12.23
0.675455,2.323486,3,george,41.47,12.23
-3.682388,3.796473,3,george,41.47,12.23
-3.038300,3.110038,3,george,41.47,12.23
-9.117963,1.188131,3,george,41.47,12.23
7.750067,-0.013226,3,george,41.47,12.23
-11.643709,-3.283281,3,george,41.47,12.23
-11.456612,-4.439584,3,george,41.47,12.23
-9.653647,-1.821892,3,george,41.47,12.23
-4.884561,2.504321,3,george,41.47,12.23
-2.526100,1.901004,3,george,41.47,12.23
-5.319446,2.259022,3,george,41.47,12.23
-10.678571,-3.470611,3,george,41.47,12.23
-8.665007,0.006030,3,george,41.47,12.23
-10.482790,-3.433221,3,george,41.47,12.23
-14.142359,-7.522206,3,george,41.47,12.23
1.239714,2.106935,3,george,41.47,12.23
-0.014407,1.732992,3,george,41.47,12.23
-3.324500,2.562764,3,george,41.47,12.23
-9.437970,0.197323,3,george,41.47,12.23
-1.498603,2.510596,3,george,41.47,12.23
-6.826116,1.272605,3,george,41.47,12.23
-1.914278,3.730160,3,george,41.47,12.23
-2.261465,2.323761,3,george,41.47,12.23
-8.278505,0.437067,3,george,41.47,12.23
-1.360022,3.798520,3,george,41.47,12.23
-10.897482,-2.315220,3,george,41.47,12.23
-4.930135,1.309557,3,george,41.47,12.23
-2.195193,1.671972,3,george,41.47,12.23
7.371639,0.766394,3,george,41.47,12.23
-3.935096,2.124375,3,george,41.47,12.23
-1.122343,1.673550,3,george,41.47,12.23
7.486199,3.436923,3,jackson,41.47,12.23
7.160235,5.570475,3,jackson,41.47,12.23
2.141759,1.212964,3,jackson,41.47,12.23
0.256691,1.091348,3,jackson,41.47,12.23
7.064281,4.326487,3,jackson,41.47,12.23
0.512680,1.423016,3,jackson,41.47,12.23
3.192901,-0.916333,3,jackson,41.47,12.23
2.027371,1.728779,3,jackson,41.47,12.23
2.770694,0.612796,3,jackson,41.47,12.23
2.935664,4.357339,3,jackson,41.47,12.23
4.966023,2.644221,3,jackson,41.47,12.23
2.725218,3.757654,3,jackson,41.47,12.23
8.286061,2.993867,3,jackson,41.47,12.23
4.428202,2.244111,3,jackson,41.47,12.23
3.679289,3.232215,3,jackson,41.47,12.23
-0.623813,1.946196,3,jackson,41.47,12.23
4.447847,5.236210,3,jackson,41.47,12.23
0.752629,3.590923,3,jackson,41.47,12.23
2.084904,-0.455356,3,jackson,41.47,12.23
2.298887,4.122578,3,jackson,41.47,12.23
1.353873,1.886049,3,jackson,41.47,12.23
0.424019,1.456569,3,jackson,41.47,12.23
7.117028,3.793341,3,jackson,41.47,12.23
9.328641,3.581891,3,jackson,41.47,12.23
6.643119,2.023593,3,jackson,41.47,12.23
7.246355,2.769127,3,jackson,41.47,12.23
6.824761,4.124298,3,jackson,41.47,12.23
7.603060,4.174015,3,jackson,41.47,12.23
5.431089,4.964732,3,jackson,41.47,12.23
7.513160,2.002941,3,jackson,41.47,12.23
7.177373,3.242351,3,jackson,41.47,12.23
7.113247,1.382541,3,jackson,41.47,12.23
7.657070,-0.681071,3,jackson,41.47,12.23
7.776992,0.960896,3,jackson,41.47,12.23
3.201951,5.417595,3,jackson,41.47,12.23
7.641721,1.849565,3,jackson,41.47,12.23
6.879545,1.036200,3,jackson,41.47,12.23
6.488428,1.363020,3,jackson,41.47,12.23
6.887284,2.119653,3,jackson,41.47,12.23
9.640451,0.281634,3,jackson,41.47,12.23
10.734385,-0.256665,3,jackson,41.47,12.23
8.493358,0.477519,3,jackson,41.47,12.23
10.778411,-0.692817,3,jackson,41.47,12.23
7.642890,1.989217,3,jackson,41.47,12.23
9.441949,2.399146,3,jackson,41.47,12.23
0.360027,1.684733,3,jackson,41.47,12.23
2.144642,1.164990,3,jackson,41.47,12.23
4.417012,-0.445524,3,jackson,41.47,12.23
2.978173,2.438039,3,jackson,41.47,12.23
4.800087,0.070113,3,jackson,41.47,12.23
17.556376,-10.225434,3,lucas,41.47,12.23
15.280021,-4.719678,3,lucas,41.47,12.23
10.382835,-5.618675,3,lucas,41.47,12.23
12.335931,-5.876983,3,lucas,41.47,12.23
15.312503,-12.276122,3,lucas,41.47,12.23
9.786896,-1.556830,3,lucas,41.47,12.23
18.358459,-7.766580,3,lucas,41.47,12.23
7.750377,-0.350526,3,lucas,41.47,12.23
10.851418,-5.747876,3,lucas,41.47,12.23
13.589250,-7.745004,3,lucas,41.47,12.23
15.180289,-8.073916,3,lucas,41.47,12.23
12.076140,-5.782862,3,lucas,41.47,12.23
13.594490,-2.298045,3,lucas,41.47,12.23
9.554021,-2.722633,3,lucas,41.47,12.23
3.189942,3.039427,3,lucas,41.47,12.23
13.125752,-22.101777,3,lucas,41.47,12.23
12.132518,-3.966101,3,lucas,41.47,12.23
8.061032,0.338460,3,lucas,41.47,12.23
11.483190,-0.632654,3,lucas,41.47,12.23
17.932966,-12.630804,3,lucas,41.47,12.23
6.929706,0.745382,3,lucas,41.47,12.23
16.290365,-2.387095,3,lucas,41.47,12.23
14.151696,-10.186254,3,lucas,41.47,12.23
5.254136,2.193192,3,lucas,41.47,12.23
9.246068,-0.445251,3,lucas,41.47,12.23
16.926406,-17.301195,3,lucas,41.47,12.23
10.536640,-3.643013,3,lucas,41.47,12.23
8.352892,1.527326,3,lucas,41.47,12.23
16.435171,-11.622441,3,lucas,41.47,12.23
14.244167,-2.702934,3,lucas,41.47,12.23
16.599795,-7.145417,3,lucas,41.47,12.23
6.528765,1.425802,3,lucas,41.47,12.23
8.141335,-0.098029,3,lucas,41.47,12.23
2.675729,2.165632,3,lucas,41.47,12.23
12.906512,-3.526510,3,lucas,41.47,12.23
9.635823,1.147307,3,lucas,41.47,12.23
16.747074,-13.512251,3,lucas,41.47,12.23
4.332688,1.200352,3,lucas,41.47,12.23
17.180308,-10.749366,3,lucas,41.47,12.23
8.590709,1.405021,3,lucas,41.47,12.23
11.009756,-1.632310,3,lucas,41.47,12.23
15.320548,-8.373177,3,lucas,41.47,12.23
5.185716,1.761760,3,lucas,41.47,12.23
11.184945,-1.715914,3,lucas,41.47,12.23
15.886164,-1.403416,3,lucas,41.47,12.23
13.644455,-3.441110,3,lucas,41.47,12.23
11.233004,-2.684497,3,lucas,41.47,12.23
17.063044,-9.513073,3,lucas,41.47,12.23
15.424040,-7.890090,3,lucas,41.47,12.23
10.370686,-4.177206,3,lucas,41.47,12.23
-6.243887,0.724687,3,nicolas,41.47,12.23
-6.193904,0.733355,3,nicolas,41.47,12.23
-3.991195,3.769846,3,nicolas,41.47,12.23
-5.851392,0.445575,3,nicolas,41.47,12.23
-13.307375,-6.943914,3,nicolas,41.47,12.23
-13.568485,-7.439723,3,nicolas,41.47,12.23
-6.976878,-0.760194,3,nicolas,41.47,12.23
-2.080908,1.986895,3,nicolas,41.47,12.23
-13.409499,-8.144997,3,nicolas,41.47,12.23
-13.270237,-6.408339,3,nicolas,41.47,12.23
-13.380542,-6.596633,3,nicolas,41.47,12.23
-13.900098,-6.923465,3,nicolas,41.47,12.23
-11.552123,-3.664214,3,nicolas,41.47,12.23
-4.108350,0.400737,3,nicolas,41.47,12.23
-10.242741,-3.614878,3,nicolas,41.47,12.23
-13.409462,-5.743486,3,nicolas,41.47,12.23
-11.760194,-3.368157,3,nicolas,41.47,12.23
-12.605513,-3.850218,3,nicolas,41.47,12.23
-6.078397,2.040809,3,nicolas,41.47,12.23
-5.186190,2.671353,3,nicolas,41.47,12.23
-13.098608,-5.154540,3,nicolas,41.47,12.23
-13.025655,-4.293437,3,nicolas,41.47,12.23
-6.990569,0.390467,3,nicolas,41.47,12.23
-12.103373,-4.603585,3,nicolas,41.47,12.23
-5.765147,0.990976,3,nicolas,41.47,12.23
-8.265629,0.678614,3,nicolas,41.47,12.23
-7.961104,0.370245,3,nicolas,41.47,12.23
-7.094754,0.995529,3,nicolas,41.47,12.23
-12.865296,-3.922204,3,nicolas,41.47,12.23
-9.532551,-0.822837,3,nicolas,41.47,12.23
-11.977231,-3.778434,3,nicolas,41.47,12.23
-10.304776,-2.119704,3,nicolas,41.47,12.23
-11.140646,-2.218302,3,nicolas,41.47,12.23
-13.313988,-5.593925,3,nicolas,41.47,12.23
-3.127787,2.877700,3,nicolas,41.47,12.23
-8.207302,0.578087,3,nicolas,41.47,12.23
-8.876555,-0.012123,3,nicolas,41.47,12.23
-11.942588,-2.157435,3,nicolas,41.47,12.23
-11.542769,-2.621578,3,nicolas,41.47,12.23
-8.260871,0.750945,3,nicolas,41.47,12.23
-10.701691,-2.623155,3,nicolas,41.47,12.23
-5.322762,3.988000,3,nicolas,41.47,12.23
-8.314487,0.393837,3,nicolas,41.47,12.23
-7.805031,0.158810,3,nicolas,41.47,12.23
-4.919024,2.738605,3,nicolas,41.47,12.23
-1.452289,1.862201,3,nicolas,41.47,12.23
-5.672179,0.898698,3,nicolas,41.47,12.23
2.579729,3.409258,3,nicolas,41.47,12.23
-0.217621,1.122246,3,nicolas,41.47,12.23
-12.365782,-3.514739,3,nicolas,41.47,12.23
-11.764883,-5.376947,3,theo,41.47,12.23
-9.744208,-4.500455,3,theo,41.47,12.23
-12.758922,-5.645835,3,theo,41.47,12.23
-12.541204,-5.551890,3,theo,41.47,12.23
-11.261740,-2.742451,3,theo,41.47,12.23
-9.795762,-5.257943,3,theo,41.47,12.23
-10.002266,-6.744040,3,theo,41.47,12.23
-11.159866,-3.084082,3,theo,41.47,12.23
-10.584508,-4.013867,3,theo,41.47,12.23
-13.351840,-7.402249,3,theo,41.47,12.23
-12.699915,-4.366506,3,theo,41.47,12.23
-10.887802,-3.106938,3,theo,41.47,12.23
-10.200150,-6.374912,3,theo,41.47,12.23
10.983190,0.425117,3,theo,41.47,12.23
-7.421618,-4.351856,3,theo,41.47,12.23
5.803793,-1.246415,3,theo,41.47,12.23
-5.099518,-1.050575,3,theo,41.47,12.23
8.069222,-1.859978,3,theo,41.47,12.23
2.023764,3.216827,3,theo,41.47,12.23
3.030572,6.982139,3,theo,41.47,12.23
0.612924,7.128563,3,theo,41.47,12.23
-10.506624,-5.369839,3,theo,41.47,12.23
-12.467031,-4.897581,3,theo,41.47,12.23
